id,created_at,subject,concept,total_questions,correct_count,wrong_count,details
541,2026-06-28 08:30:53.107442,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2015_43"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
542,2026-06-28 08:31:08.772632,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2017_30"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
543,2026-06-28 08:31:49.489459,SE,1-f. 설계패턴,1,0,1,"{""q_id"": ""2018_39"", ""user_choice"": [4], ""correct_answer"": [1], ""is_correct"": false}"
544,2026-06-28 08:34:08.212675,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2022_43"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
545,2026-06-28 08:34:40.14294,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2020_35"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
546,2026-06-28 08:35:43.197592,SE,1-f. 설계패턴,1,0,1,"{""q_id"": ""2026_38"", ""user_choice"": [4], ""correct_answer"": [3], ""is_correct"": false}"
547,2026-06-28 08:36:45.168457,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,1,0,"{""q_id"": ""2026_27"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
548,2026-06-28 08:41:10.705559,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2026_28"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
549,2026-06-28 08:52:49.422745,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,1,0,"{""q_id"": ""2020_13"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
550,2026-06-28 08:54:14.932836,PM,4-b. 통합/범위/자원/일정/위험/품질/성과/조달/변화 관리 등,1,1,0,"{""q_id"": ""2021_1"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
551,2026-06-28 08:54:48.835007,PM,[기타],1,0,1,"{""q_id"": ""2015_15"", ""user_choice"": [2], ""correct_answer"": [1], ""is_correct"": false}"
552,2026-06-28 08:56:23.79613,PM,[기타],1,1,0,"{""q_id"": ""2025_5"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
553,2026-06-28 08:56:42.524607,PM,[기타],1,1,0,"{""q_id"": ""2017_2"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
554,2026-06-28 08:58:26.794866,PM,[기타],1,1,0,"{""q_id"": ""2018_7"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
555,2026-06-28 08:59:34.217102,PM,[기타],1,0,1,"{""q_id"": ""2020_23"", ""user_choice"": [1], ""correct_answer"": [2], ""is_correct"": false}"
556,2026-06-28 09:01:38.603539,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2021_48"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
557,2026-06-28 09:02:14.299246,SE,"1-e. 아키텍처 스타일(계층구조, 클라이언트 서버, 트랜잭션 처리, mvc, 이벤트 중심 등)",1,1,0,"{""q_id"": ""2024_45"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
558,2026-06-28 09:03:21.385127,SE,"5-b. SW Process 품질(CMMi, SPICE, SP인증 등)",1,1,0,"{""q_id"": ""2019_34"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
559,2026-06-28 09:04:41.177943,SE,[기타],1,1,0,"{""q_id"": ""2020_45"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
560,2026-06-28 09:05:00.892146,SE,5-e. 기능점수산정,1,1,0,"{""q_id"": ""2018_26"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
561,2026-06-28 09:05:36.131716,SE,1-b. 객체지향 개념,1,1,0,"{""q_id"": ""2020_50"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
562,2026-06-28 09:06:24.160467,SE,1-b. 객체지향 개념,1,0,1,"{""q_id"": ""2021_36"", ""user_choice"": [1], ""correct_answer"": [2], ""is_correct"": false}"
563,2026-06-28 09:07:02.384611,SE,1-g. 사용자 인터페이스 설계,1,1,0,"{""q_id"": ""2016_43"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
564,2026-06-28 09:11:40.523845,SC,[기타],1,1,0,"{""q_id"": ""2026_103"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
565,2026-06-28 11:30:24.13912,SC,"1-b. 전자서명, PKI, 생체인식 등 인증기술",1,1,0,"{""q_id"": ""2022_101"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
566,2026-06-28 11:31:02.04308,SC,[기타],1,1,0,"{""q_id"": ""2019_107"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
567,2026-06-28 11:31:22.291494,SC,"1-b. 전자서명, PKI, 생체인식 등 인증기술",1,1,0,"{""q_id"": ""2017_107"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
568,2026-06-28 11:32:29.968356,SC,[기타],1,1,0,"{""q_id"": ""2022_103"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
569,2026-06-28 11:37:55.629795,SC,"1-a. 암호 알고리즘, 해쉬함수, 키관리, 암호 프로토콜 등 암호시스템",1,1,0,"{""q_id"": ""2020_120"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
570,2026-06-28 11:38:49.759624,SC,"2-c. 네트워크/시스템 보안 공격, 해킹 및 침해사고 대응 기술",1,1,0,"{""q_id"": ""2020_106"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
571,2026-06-28 11:39:24.932925,SC,[기타],1,0,1,"{""q_id"": ""2016_102"", ""user_choice"": [4], ""correct_answer"": [3], ""is_correct"": false}"
572,2026-06-28 12:18:06.34739,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,0,1,"{""q_id"": ""2022_11"", ""user_choice"": [4], ""correct_answer"": [2], ""is_correct"": false}"
573,2026-06-28 12:21:55.695567,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,0,1,"{""q_id"": ""2021_24"", ""user_choice"": [4], ""correct_answer"": [1], ""is_correct"": false}"
574,2026-06-28 12:25:31.378653,PM,"2-a. 전자정부법, 정보시스템 감리기준 등 감리 법제도",1,1,0,"{""q_id"": ""2019_16"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
575,2026-06-28 12:31:04.54876,SC,"1-c. 접근권한, SSO, OTP 등 접근제어 기술",1,1,0,"{""q_id"": ""2026_111"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
576,2026-06-28 12:32:26.621165,SC,"3-c. 디지털 포렌식, 블록체인, AI 연계 등 보안 신기술",1,0,1,"{""q_id"": ""2020_118"", ""user_choice"": [2], ""correct_answer"": [4], ""is_correct"": false}"
577,2026-06-28 12:53:54.882046,SE,3-b. 형상관리,1,1,0,"{""q_id"": ""2023_49"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
578,2026-06-28 12:55:55.043606,SE,1-g. 사용자 인터페이스 설계,1,1,0,"{""q_id"": ""2021_30"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
579,2026-06-28 12:56:37.735186,SE,[기타],1,1,0,"{""q_id"": ""2024_42"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
580,2026-06-28 13:00:35.657213,SE,1-d. UML/SysML 모델링,1,0,1,"{""q_id"": ""2018_41"", ""user_choice"": [1], ""correct_answer"": [2], ""is_correct"": false}"
581,2026-06-28 22:36:11.445986,SE,[기타],1,0,1,"{""q_id"": ""2023_41"", ""user_choice"": [2], ""correct_answer"": [4], ""is_correct"": false}"
582,2026-06-28 22:39:35.19546,SE,"4-b. CBD, Agile, 데브 옵스, aop 등",1,1,0,"{""q_id"": ""2024_50"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
583,2026-06-28 22:41:07.053343,SE,1-d. UML/SysML 모델링,1,1,0,"{""q_id"": ""2015_30"", ""user_choice"": [1], ""correct_answer"": [1, 2], ""is_correct"": true}"
584,2026-06-28 22:41:16.14523,SE,1-g. 사용자 인터페이스 설계,1,1,0,"{""q_id"": ""2018_35"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
585,2026-06-28 22:41:35.605883,SE,[기타],1,1,0,"{""q_id"": ""2020_46"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
586,2026-06-28 22:41:53.67416,SE,[기타],1,1,0,"{""q_id"": ""2019_36"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
587,2026-06-28 22:43:16.525974,SE,5-a. SW Product 품질,1,1,0,"{""q_id"": ""2016_32"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
588,2026-06-28 22:48:54.354713,SE,"1-a. 요구사항 도출, 요구사항 분석, 요구사항 명세, 요구사항 추적",1,1,0,"{""q_id"": ""2020_34"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
589,2026-06-28 22:49:33.836969,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,1,0,"{""q_id"": ""2024_40"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
590,2026-06-28 22:50:15.695045,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,0,1,"{""q_id"": ""2019_28"", ""user_choice"": [2], ""correct_answer"": [3], ""is_correct"": false}"
591,2026-06-28 22:51:05.897144,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,1,0,"{""q_id"": ""2022_28"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
592,2026-06-28 22:52:45.658045,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,1,0,"{""q_id"": ""2022_31"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
593,2026-06-28 22:53:29.40549,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,1,0,"{""q_id"": ""2018_38"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
594,2026-06-28 22:53:53.952023,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,1,0,"{""q_id"": ""2021_35"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
595,2026-06-28 22:54:51.909709,SE,1-f. 설계패턴,1,1,0,"{""q_id"": ""2026_38"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
596,2026-06-28 22:55:53.149938,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,1,0,"{""q_id"": ""2022_34"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
597,2026-06-28 22:56:51.732177,SE,"4-b. CBD, Agile, 데브 옵스, aop 등",1,1,0,"{""q_id"": ""2026_46"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
598,2026-06-28 22:58:12.047977,SE,"3-d. 재사용, 재공학, 역공학, Refactoring",1,1,0,"{""q_id"": ""2016_37"", ""user_choice"": [4], ""correct_answer"": [4], ""is_correct"": true}"
599,2026-06-28 23:04:14.515405,SE,1-c. 설계원리,1,1,0,"{""q_id"": ""2021_26"", ""user_choice"": [2], ""correct_answer"": [2], ""is_correct"": true}"
600,2026-06-28 23:05:02.209596,SE,1-g. 사용자 인터페이스 설계,1,1,0,"{""q_id"": ""2019_39"", ""user_choice"": [1], ""correct_answer"": [1], ""is_correct"": true}"
601,2026-06-28 23:07:28.015526,SE,[기타],1,1,0,"{""q_id"": ""2026_30"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
602,2026-06-28 23:11:10.105035,SE,[기타],1,1,0,"{""q_id"": ""2019_40"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
603,2026-06-28 23:12:57.452471,SE,[기타],1,0,1,"{""q_id"": ""2017_35"", ""user_choice"": [4], ""correct_answer"": [2], ""is_correct"": false}"
604,2026-06-28 23:14:07.173765,SE,[기타],1,1,0,"{""q_id"": ""2016_41"", ""user_choice"": [3], ""correct_answer"": [3], ""is_correct"": true}"
